01/00417,The money will have to come  from somewhere else.,Outer brow raiser,Upper lip raiser &Lips Part,work,neutral,weak,neutral,1
01/00418,What happened?,Lid tightener,Lip puckerer,work,neutral,weak,surprise,1
01/00419,Ive looked over the budget for fiscal,Outer brow raiser,Lower lip depressor &Lips Part,work,neutral,weak,neutral,1
01/00420,and weve allocated . million for salaries.,,,,,,,
01/00421,We need to cut that in half.,,,,,,,
01/00422,Youre suggesting...  Evelyn were going to let some people go.,Nan,Upper lip raiser &Lips Part,work,neutral,weak,neutral,1
01/00423,That would be half of our staff.,Outer brow raiser,NoseWrinkler & Lips Part,work,neutral,weak,surprise,1
01/00424,We have to carve out some room.,Lid tightener,Nan,work,neutral,weak,neutral,1
01/00425,You would have to fire some essential people  who have been with us since the beginning.,Outer brow raiser,Nan,work,negative,weak,sad,1
01/00426,We are a charity but not for our employees.,Outer brow raiser,Upper lip raiser &Lips Part,work,negative,weak,neutral,1
01/00427,You know Claire Ive held my tongue about  this whole international thing for a while,Lid tightener,Lower lip depressor &Lips Part,work,negative,weak,sad,1
01/00428,but I dont get it.,,,,,,,
01/00429,We are really good at what we do.,,,,,,,
01/00430,Why do we have to try  and be something were not?,,,,,,,
01/00431,Because weve plateaued Evelyn.,,,,,,,
01/00432,And it is time for us  for our entire organization...,Outer brow raiser,Lower lip depressor &Lips Part,work,neutral,weak,neutral,1
01/00433,But digging wells in Africa?  We dont know anything about that.,Inner brow raiser,Lower lip depressor &Lips Part,work,negative,weak,surprise,1
01/00434,Which is why  we have to bring in new people.,,,,,,,
01/00435,This is the plan that Ive proposed to the  board and we are moving forward with it.,,,,,,,
01/00436,Id like a list of names please.,Lid tightener,Lower lip depressor &Lips Part,work,neutral,weak,neutral,1
01/00437,Claire can we just think about this?,Inner brow raiser,Lip puckerer,work,negative,weak,sad,1
01/00438,I have thought about it.  Ive put a lot of thought into it.,,,,,,,
01/00439,But I think...  Evelyn youre the office manager.,,,,,,,
01/00440,I need you to trust  that I know what Im doing.,,,,,,,
01/00441,So please get me that list  as soon as possible.,,,,,,,
01/00442,Maam. You cant go up.  Im sorry.,,,,,,,
01/00443,I just have one question.  No. No.,,,,,,,
01/00444,Sir I apologize this woman...  Congressman.,,,,,,,
01/00445,Miss you need to step away from the door.  lf I could just have one second.,,,,,,,
01/00446,Who are you?,Brow lower,Lip stretcher &Lips Part,daily,neutral,weak,surprise,1
01/00447,My name is Zoe Barnes.  Im a reporter at the Washington Herald.,Upper lid raiser,Nan,daily,neutral,weak,neutral,1
01/00448,It is after  at night and this is my home.,,,,,,,
01/00449,I do not allow...  Were part of a mutual admiration society.,Brow lower,Lower lip depressor &Lips Part,daily,neutral,weak,fear,2
01/00450,Youre a fan of the symphony.,Brow lower,Nan,daily,neutral,weak,neutral,1
01/00451,More for the peoplewatching than the music.,Upper lid raiser,Lip stretcher &Lips Part,daily,neutral,weak,neutral,1
01/00452,Its all right Steve. Come on in Ms. Barnes.,Brow lower,Nan,daily,neutral,weak,neutral,1
01/00453,Its strong.,,,,,,,
01/00454,Youd prefer it weak?,Nan,Nan,daily,neutral,weak,neutral,1
01/00455,o the stronger the better.,Outer brow raiser,Lip stretcher &Lips Part,daily,neutral,weak,neutral,1
01/00456,Theres no harm in looking.,Nan,Lip stretcher &Lips Part,daily,neutral,weak,neutral,1
01/00457,Thats a cheap ploy.,Inner brow raiser,Nan,daily,neutral,weak,disgust,2
01/00458,Its cheap but effective.,,,,,,,
01/00459,Well you certainly have  my undivided attention.,Inner brow raiser,Lip stretcher &Lips Part,daily,neutral,weak,neutral,1
01/00460,Good the reason Im here...,Outer brow raiser,Lip stretcher &Lips Part,daily,neutral,weak,neutral,1
01/00461,Is foreplay over?,Brow lower,Lower lip depressor &Lips Part,daily,neutral,weak,surprise,1
01/00462,I read somewhere that JFK never lasted  more than three minutes.,Outer brow raiser,Lip stretcher &Lips Part,daily,neutral,weak,neutral,1
01/00463,The point being?,Inner brow raiser,Lower lip depressor &Lips Part,daily,neutral,weak,happy,2
01/00464,Time is precious.,,,,,,,
01/00465,Powerful people  dont have the luxury of foreplay.,Outer brow raiser,Nan,daily,neutral,weak,neutral,1
01/00466,Okay. So why are you here Ms. Barnes?,Inner brow raiser,Nan,daily,neutral,powerful,neutral,1
01/00467,I need somebody I can talk to.,Outer brow raiser,Nan,daily,neutral,weak,neutral,1
01/00468,Were talking.  Tell me what were talking about.,Inner brow raiser,Lip stretcher &Lips Part,daily,positive,weak,happy,1
01/00469,I your identity  I print whatever you tell me.,Outer brow raiser,Nan,daily,positive,weak,neutral,1
01/00470,And Ill never ask any questions.,,,,,,,
01/00471,And what makes you think  I dont already have such an arrangement,,,,,,,
01/00472,with one of your colleagues?,Brow lower,Nan,daily,neutral,weak,neutral,1
01/00473,Because if you did  you wouldnt have let me through the door.,Outer brow raiser,Upper lip raiser &Lips Part,daily,neutral,weak,sad,3
01/00474,Ive led a very long very successful career  avoiding this sort of intrigue with the press.,Nan,Lower lip depressor &Lips Part,daily,neutral,weak,neutral,1
01/00475,I cant see any advantage in starting now.,,,,,,,
01/00476,But is there any disadvantage?,,,,,,,
01/00477,Sloppiness for one.,Upper lid raiser,Lower lip depressor &Lips Part,daily,neutral,weak,neutral,1
01/00478,I promise you absolute discretion.,Upper lid raiser,Nan,daily,neutral,weak,neutral,1
01/00479,So were talking about trust.,Upper lid raiser,Nan,daily,neutral,weak,neutral,1
01/00480,Use whatever word you like.,Upper lid raiser,Upper lip raiser &Lips Part,daily,neutral,weak,neutral,1
01/00481,Words matter very much Ms. Barnes.,Cheek raiser,Nan,daily,neutral,weak,neutral,1
01/00482,You should care more about them  given your profession.,Outer brow raiser,Nan,daily,neutral,weak,neutral,1
01/00483,Then yes your trust.,Upper lid raiser,Nan,daily,neutral,weak,neutral,1
01/00484,So which Zoe Barnes am I to trust?,Nan,Nan,daily,neutral,weak,neutral,1
01/00485,The one who wrote about the fireman  that married the meter maid?,,,,,,,
01/00486,Or the one who authored a very fine article  on a new jogging path in Rock Creek Park.,,,,,,,
01/00487,Dont be flattered. I read everything.,Brow lower,NoseWrinkler & Lips Part,daily,neutral,weak,disgust,2
01/00488,Im better than what they have me doing.,Outer brow raiser,Lower lip depressor &Lips Part,daily,neutral,weak,neutral,1
01/00489,You know what that feels like.  Do l?,,,,,,,
01/00490,You would have made  a great Secretary of State.,Outer brow raiser,Lip stretcher &Lips Part,daily,neutral,powerful,neutral,1
01/00491,How exactly may I help you Ms. Barnes?,Nan,Lower lip depressor &Lips Part,daily,neutral,weak,neutral,1
01/00492,You must know  the administrations legislative agenda.,Outer brow raiser,Nan,daily,neutral,weak,neutral,1
01/00493,Whats coming up first.  I may.,Upper lid raiser,Lip puckerer,daily,neutral,weak,neutral,1
01/00494,Will you tell me?,Outer brow raiser,Nan,daily,neutral,weak,neutral,1
01/00495,What would be your guess?,Nan,Lower lip depressor &Lips Part,daily,neutral,weak,neutral,1
01/00496,Education.  Why?,,,,,,,
01/00497,Immigration is too controversial.  Taxreform isnt sexy enough.,,,,,,,
01/00498,Everyone can get behind children.,,,,,,,
01/00499,Is it education?,Outer brow raiser,Nan,daily,neutral,weak,surprise,2
01/00500,You might very well think that.  I couldnt possibly comment.,Nan,Lip puckerer,daily,neutral,weak,neutral,1
01/00501,A hint.,Outer brow raiser,Lower lip depressor &Lips Part,daily,neutral,weak,neutral,1
01/00502,Its late Ms. Barnes.  Can we talk again?,Cheek raiser,Lip stretcher &Lips Part,daily,neutral,powerful,neutral,1
01/00503,I hope youll understand  that I want to sleep on all this.,,,,,,,
01/00504,I never make such big decisions  so long after sunset and so far from dawn.,,,,,,,
01/00505,My cell phones on the back.,Lid tightener,Lip puckerer,daily,neutral,weak,sad,2
01/00506,Did you put Ms. Barnes  in the visitors ledger?,Brow lower,Lower lip depressor &Lips Part,daily,neutral,weak,neutral,1
01/00507,ot yet.  Dont.,,,,,,,
01/00508,eedless to say.  Needless.,,,,,,,
01/00509,Hello.,,,,,,,
01/00510,Claire this is Ms. Zoe Barnes  of the Washington Herald.,,,,,,,
01/00511,She was just leaving.,,,,,,,
01/00512,Very nice to meet you Mrs. Underwood.,,,,,,,
01/00513,Drive safe. Theres a lot of ice on the road.,,,,,,,
01/00514,I will. Thank you.,,,,,,,
01/00515,Does that work on anybody?  Does what?,,,,,,,
01/00516,The pushup bra and the Vneck tee?,,,,,,,
01/00517,Well if it does I dont know who they are.,,,,,,,
01/00518,Okay. Relax relax.,,,,,,,
01/00519,License and registration.  The glove compartment sweetheart.,,,,,,,
01/00520,This isnt your drivers license.  Its a Starbucks card.,,,,,,,
01/00521,Oh shit. Sorry.,,,,,,,
01/00522,Sir have you been drinking?,,,,,,,
01/00523,o I never drink coffee at this hour.,,,,,,,
01/00524,Im going to need you to step out of the car.,Upper lid raiser,Nan,daily,neutral,weak,neutral,1
01/00525,lf I was speeding you can write me a ticket...  Sir step out of the car right now.,Inner brow raiser,Upper lip raiser &Lips Part,daily,negative,weak,disgust,2
01/00526,Look I dont want to be a prick  but Im a member of Congress.,,,,,,,
01/00527,I dont care if youre the King of China.,,,,,,,
01/00528,China doesnt have a king.,,,,,,,
01/00529,Its a communist ogliwarchy...,Inner brow raiser,Lip stretcher &Lips Part,daily,neutral,weak,neutral,1
01/00530,Lets go. Out. You too sweetie.,Nan,Lower lip depressor &Lips Part,daily,neutral,weak,neutral,1
01/00531,Fuck that is hard to say.,Brow lower,Upper lip raiser &Lips Part,daily,negative,weak,angry,1
01/00532,Hello?,,,,,,,
01/00533,Good. Well lets get him out.,,,,,,,
01/00534,Mind if I join you?,,,,,,,
01/00535,What the fuck is going on?,,,,,,,
01/00536,I thought I was meeting...  No. Youre meeting me.,,,,,,,
01/00537,Its  in the goddamn morning.  Ive got a city council meeting in...,Brow lower,Lower lip depressor &Lips Part,entertainment,neutral,weak,surprise,1
01/00538,Youve been police commissioner for what  almost a decade now?,Nan,Lip puckerer,entertainment,neutral,weak,neutral,1
01/00539,Were here to talk about my resume?,Brow lower,Lower lip depressor &Lips Part,entertainment,neutral,weak,disgust,3
01/00540,Mayor of D.C. would look good  on that resume wouldnt it?,Outer brow raiser,Nan,entertainment,neutral,weak,neutral,1
01/00541,We know that youve been angling to run  for some time.,,,,,,,
01/00542,Experience is your strong suit.,,,,,,,
01/00543,Endorsement and fundraising are not.,,,,,,,
01/00544,We can help with that.,,,,,,,
01/00545,Russo youre free to go.,,,,,,,
01/00546,It was just a few drinks.  It was enough to get pulled over.,,,,,,,
01/00547,I wasnt drunkdrunk.,,,,,,,
01/00548,Were you alone?  Yes.,,,,,,,
01/00549,Say it to my face.  Watch the road.,,,,,,,
01/00550,Say it to my face!  Yes I was alone!,,,,,,,
01/00551,You cannot keep doing this Peter.  Its going to catch up with you.,,,,,,,
01/00552,I know.,,,,,,,
01/00553,Do you think we can arrange two more  at our table for the Jefferson Ball?,,,,,,,
01/00554,For whom?  The Holburns.,,,,,,,
01/00555,Why on earth would you want them there?  Im going to need her money for the CWl.,Brow lower,Nan,daily,neutral,weak,neutral,1
01/00556,The staff cuts are just not enough.,Outer brow raiser,Nan,daily,neutral,weak,neutral,1
01/00557,Ill talk to Vasquez.,Inner brow raiser,Lower lip depressor &Lips Part,daily,neutral,weak,neutral,1
01/00558,Howre we doing?  Good.,Outer brow raiser,Lip stretcher &Lips Part,daily,positive,weak,happy,1
01/00559,Progress. Irons in the fire.,Inner brow raiser,Lower lip depressor &Lips Part,daily,positive,weak,neutral,1
01/00560,I like irons.,,,,,,,
01/00561,But I love fire.,,,,,,,
01/00562,Yes...,,,,,,,
01/00563,What are you...  The bill is garbage Donald.,,,,,,,
01/00564,Tax increases? Ban on vouchers?  Federal oversight?,,,,,,,
01/00565,How do you expect me  to get that through a committee?,,,,,,,
01/00566,When Linda told me to write it  she promised...,Brow lower,Chin Raiser,work,negative,weak,angry,1
01/00567,Im sure she said any number of things.  Forget what they promised you Donald.,Brow lower,Lower lip depressor &Lips Part,work,negative,weak,neutral,2
01/00568,They want your name  because it carries weight.,Brow lower,Lower lip depressor &Lips Part,work,neutral,weak,neutral,1
01/00569,Well my name comes with my ideas.,Brow lower,Lower lip depressor &Lips Part,work,negative,weak,angry,1
01/00570,I understand  but youve got to be reasonable.,Inner brow raiser,Lower lip depressor &Lips Part,work,negative,weak,neutral,1
01/00571,This isnt the Great Debate.,,,,,,,
01/00572,Its about passing meaningful reform.,,,,,,,
01/00573,Maybe not everything you would hope.  But help me help you.,Brow lower,Lower lip depressor &Lips Part,work,negative,weak,neutral,1
01/00574,Thats going to take time.,Outer brow raiser,Lip stretcher &Lips Part,work,negative,weak,angry,1
01/00575,Those ideas Ive been developing them for...,,,,,,,
01/00576,If its time you need I will buy you time.,,,,,,,
01/00577,But youve got to promise me your next at bat  is gonna give me something I can work with.,,,,,,,
01/00578,Okay Frank Ill see what I can do.,,,,,,,
01/00579,Good. And Donald  dont let this get you down.,,,,,,,
01/00580,Together were going to do more  than youve been able to do in  years.,,,,,,,
01/00581,Two things are now irrelevant.,,,,,,,
01/00582,Donald Blythe  and Donald Blythes new draft.,,,,,,,
01/00583,Eventually Ill have to rewrite  the bill myself.,,,,,,,
01/00584,Forward that is the battlecry.,,,,,,,
01/00585,Leave ideology to the armchair generals.  It does me no good.,,,,,,,
01/00586,Walker just nominated Kern.,Outer brow raiser,Nan,work,neutral,weak,neutral,1
01/00587,Its a long road to confirmation.,Nan,Nan,work,neutral,weak,neutral,1
01/00588,Kern is a boy scout.,Outer brow raiser,Nan,work,neutral,weak,neutral,1
01/00589,obodys a boy scout. Not even Boy Scouts.,Nan,Lip puckerer,work,neutral,weak,neutral,1
01/00590,What do you have?  Absolutely nothing.,,,,,,,
01/00591,Then what are we talking about?,,,,,,,
01/00592,Just asking a simple question  does the job interest you?,Brow lower,Nan,work,neutral,weak,neutral,1
01/00593,Why would you want Michael gone?,Lid tightener,Nan,work,neutral,weak,surprise,1
01/00594,Cathy you and I came up together.,Brow lower,Lower lip depressor &Lips Part,work,neutral,weak,neutral,1
01/00595,The Foreign Affairs Committee  needs a secretary we can work with.,,,,,,,
01/00596,Someone who isnt afraid to stand up  to Walker when hes wrong.,,,,,,,
01/00597,We need you.,Brow lower,Lower lip depressor &Lips Part,work,neutral,weak,neutral,1
01/00598,Lets assume I am interested.,Outer brow raiser,Lip stretcher &Lips Part,work,neutral,weak,neutral,1
01/00599,I dont want to assume. I want to know.,Nan,Lower lip depressor &Lips Part,work,neutral,weak,neutral,1
01/00600,... Okay. .,,,,,,,
01/00601,Please hold. Zoe Barnes.,,,,,,,
01/00602,Anywhere you want.,,,,,,,
01/00603,On my way. Ill gonna have to call you back.,,,,,,,
01/00604,Im so sorry. I couldnt catch a cab.  I had to take a train and l...,,,,,,,
01/00605,Just before you left my house.,,,,,,,
01/00606,Think back. What were we discussing?,,,,,,,
01/00607,The presidents legislative agenda.  Specifically.,,,,,,,
01/00608,Education.,,,,,,,
01/00609,Was I right?  Do the math Ms. Barnes.,,,,,,,
01/00610,He needs a bill.  Sponsored by?,,,,,,,
01/00611,You?  Be smarter than that.,,,,,,,
